id;test.phase;correct.ans;Faze;CasZadani;CasKliknuti;RotaceHrace;RotaceCile;JmenoCile;UhlovaVzdalenostCile;PovolenaVzdalenost;JmenoOrientacnihoBodu;rozmisteni.x;zapis.x;date.time.x;date.x;same.letters.x;Cas;HracRotaceY;HracRotaceX;AIRotaceY;CilArena1Uhel;CilArena2Uhel;CilAI1Uhel;CilAI2Uhel;klavesa;rozmisteni.y;zapis.y;date.time.y;date.y;PoziceHrace.x;PoziceHrace.y;PoziceHrace.z;PoziceAI.x;PoziceAI.y;PoziceAI.z;CilArena1Pozice.x;CilArena1Pozice.y;CilArena1Pozice.z;CilArena2Pozice.x;CilArena2Pozice.y;CilArena2Pozice.z;CilAI1Pozice.x;CilAI1Pozice.y;CilAI1Pozice.z;CilAI2Pozice.x;CilAI2Pozice.y;CilAI2Pozice.z;same.letters.y;angDistTravel;cumsumAngAbs;leftAng;cumsumLeftAng;rightAng;cumsumRightAng;distance1;distance2;diff.sec.closest;reactionTime;did.switch;whereTo;correctAnsQuant;AnsQuant
4;F4;CORRECT;8;2211.888;2214.352;305.0675;300.0686;CilArena1;4.9989;19.7081;Cil1-vlevo;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2214.303;305.8173;11.375;208.853;300.0686;59.93142;99.29873;102.1704;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;15.0; 1.2; 0.7;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;9.5; 1.4; -1.6;18.7; 1.4; -4.0;FALSE;-0.249900000000025;68.0017;0.249900000000025;0.499700000000018;0;67.502;61.2536;61.2536;109.86502;2.46399999999994;NOSWITCH;Arena;89;89
4;F4;CORRECT;9;2214.352;2216.52;116.8546;114.2128;CilAI2;2.6418;32.5185;AI Character;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2216.506;116.8546;13.625;207.8839;300.0686;59.93142;129.8877;114.1029;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;12.5; 1.2; -3.8;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;6.8; 1.4; -5.7;17.1; 1.4; -7.7;FALSE;0;29.37582;0;0;0;29.37582;14.91352;26.73402;10.3913;2.16800000000012;SWITCH;AI;89;89
4;F4;CORRECT;10;2216.52;2219.265;54.6864;59.9314;CilArena2;5.245;19.7081;Cil2-vpravo;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2219.257;54.68642;9.250001;227.4137;300.0686;59.93142;163.1497;128.278;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;9.0; 1.2; -9.2;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;3.2; 1.4; -10.5;14.6; 1.4; -11.5;FALSE;0;66.4985799999999;0;66.4985799999999;0;0;-61.25358;-61.2536;68.3466;2.74499999999989;SWITCH;Arena;89;89
4;F4;CORRECT;11;2219.265;2220.977;299.4418;300.0686;CilArena1;0.6268;19.7081;Cil1-vlevo;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2220.959;299.4418;8.375001;245.4409;300.0686;59.93142;179.9156;137.8626;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;5.9; 1.2; -11.4;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;0.0; 1.4; -12.5;11.7; 1.4; -13.0;FALSE;0;60.6268;0;0;0;60.6268;61.2536;61.2536;118.8994;1.71199999999999;NOSWITCH;Arena;89;89
4;F4;CORRECT;12;2220.977;2222.944;128.9357;131.7995;CilAI2;2.8638;33.3417;Ethan-vpravo;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2222.911;128.9357;11.75;63.14504;300.0686;59.93142;170.2461;131.953;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;7.8; 1.2; -10.2;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;1.9; 1.4; -11.3;13.5; 1.4; -12.1;FALSE;0;20.0001;0;6.12469999999999;0;13.8754;17.0221;10.6145;38.4466;1.9670000000001;SWITCH;AI;89;89
4;F4;CORRECT;13;2222.944;2227.384;150.3204;117.646;CilAI1;32.6744;54.7786;Ethan-vlevo;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2227.365;150.3204;15;14.96805;300.0686;59.93142;117.9366;109.2108;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;13.0; 1.2; -1.8;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;7.4; 1.4; -3.9;17.3; 1.4; -6.0;FALSE;0;138.7468;0;113.6207;0;25.1261;-69.0601;-121.169;8.4352;4.44000000000005;NOSWITCH;AI;89;89
4;F4;CORRECT;15;2234.217;2236.056;307.9416;300.0686;CilArena1;7.873;19.7081;Cil1-vlevo;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2236.023;307.9416;12.25;299.7318;300.0686;59.93142;18.80914;53.29957;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;7.8; 1.2; 13.3;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;3.2; 1.4; 9.4;11.2; 1.4; 8.4;FALSE;0;69.1266;0;0;0;69.1266;61.2536;61.2536;62.99454;1.83899999999994;SWITCH;Arena;89;89
4;F4;CORRECT;16;2236.056;2239.2;27.564;21.933;CilAI2;5.631;42.0624;AI Character;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2239.177;27.56401;13.75;298.7704;300.0686;59.93142;347.5347;22.12994;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;1.2; 1.2; 16.9;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-2.7; 1.4; 12.4;5.0; 1.4; 12.2;FALSE;0;55.7499736;0;29.1248768;0;26.6250968;22.86031;-8.13078999999999;26.73642;3.14399999999978;SWITCH;AI;89;89
4;F4;CORRECT;17;2239.2;2243.583;51.563;59.9314;CilArena2;8.3684;19.7081;Cil2-vpravo;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2243.581;51.56303;9.625003;81.15055;300.0686;59.93142;354.2622;20.63714;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;2.3; 1.2; 20.1;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-1.6; 1.4; 15.5;5.7; 1.4; 15.2;FALSE;0;198.87503;0;134.2485;0;64.62653;-61.25358;-61.2536;22.55746;4.38300000000027;SWITCH;Arena;89;89
4;F4;CORRECT;18;2243.583;2245.271;302.4411;300.0686;CilArena1;2.3725;19.7081;Cil1-vlevo;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2245.234;302.4411;9.875002;82.27585;300.0686;59.93142;7.196141;30.61861;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;6.1; 1.2; 20.7;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;2.1; 1.4; 16.3;9.2; 1.4; 15.5;FALSE;0;80.6257;0;8.49979999999999;0;72.1259;61.2536;61.2536;62.382541;1.6880000000001;NOSWITCH;Arena;89;89
4;F4;CORRECT;19;2245.271;2247.207;55.936;59.9314;CilArena2;3.9954;19.7081;Cil2-vpravo;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2247.185;55.93604;11.25;278.1234;300.0686;59.93142;1.525752;24.88664;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;4.4; 1.2; 21.4;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;0.4; 1.4; 16.8;7.6; 1.4; 16.3;FALSE;0;71.99912;0;68.62404;0;3.37507999999997;-61.25358;-61.2536;27.05396;1.93599999999969;NOSWITCH;Arena;89;89
4;F4;CORRECT;23;2261.935;2265.015;8.8295;357.4413;CilAI1;11.3882;50.9043;AI Character;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2264.97;8.829498;9.125001;258.7931;300.0686;59.93142;357.9823;40.41393;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;4.0; 1.2; 13.8;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-0.3; 1.4; 9.7;7.7; 1.4; 9.1;FALSE;2.10000000038235e-05;100.249816;0;63.8746139999999;2.10000000038235e-05;36.375202;-6.91784000000001;-38.88761;20.19623;3.07999999999993;SWITCH;AI;89;89
4;F4;CORRECT;24;2265.015;2269.103;52.9376;59.9314;CilArena2;6.9938;19.7081;Cil2-vpravo;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2269.074;52.93754;8.625002;244.0783;300.0686;59.93142;308.3871;354.5852;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;-5.3; 1.2; 11.9;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-9.1; 1.4; 7.2;-0.8; 1.4; 8.0;FALSE;-0.124950000000013;110.7482;0.124950000000013;89.49783;0;21.25037;-61.25358;-61.2536;51.3586;4.08800000000019;SWITCH;Arena;89;89
4;F4;CORRECT;26;2272.462;2274.629;301.8194;300.0686;CilArena1;1.7508;19.7081;Cil1-vlevo;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2274.581;301.8194;9.000002;235.9991;300.0686;59.93142;268.5516;280.8253;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;-16.2; 1.2; 4.7;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-19.2; 1.4; -0.5;-10.8; 1.4; 2.1;FALSE;0;100.2514;0;18.6235;0;81.6279;61.2536;61.2536;19.2432999999999;2.16699999999992;SWITCH;Arena;89;89
4;F4;CORRECT;28;2279.406;2286.461;51.1929;59.9314;CilArena2;8.7386;19.7081;Cil2-vpravo;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2286.442;51.19285;9.500001;88.5407;300.0686;59.93142;336.7775;28.33167;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;0.5; 1.2; 12.9;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-3.7; 1.4; 8.6;4.6; 1.4; 8.5;FALSE;0.75009;308.00211;0;188.99713;0.75009;119.00498;-61.25358;-61.2536;14.12263;7.05499999999984;SWITCH;Arena;89;89
4;F4;CORRECT;33;2300.788;2303.093;302.8176;300.0686;CilArena1;2.749;19.7081;Cil1-vlevo;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2303.058;302.8176;9.000002;196.3802;300.0686;59.93142;133.4399;118.7682;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;15.1; 1.2; -7.4;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;9.2; 1.4; -8.8;19.9; 1.4; -10.9;FALSE;0;72.5010000000001;0;4.24920000000003;0;68.2518000000001;61.2536;61.2536;114.36482;2.30499999999984;SWITCH;Arena;89;89
4;F4;CORRECT;34;2303.093;2304.925;68.1261;59.9314;CilArena2;8.1947;19.7081;Mezi-cily;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2304.91;68.12608;9.375001;202.0187;300.0686;59.93142;147.8732;125.5164;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;13.8; 1.2; -11.7;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;7.8; 1.4; -12.5;19.4; 1.4; -13.8;FALSE;0;94.3753;0;13.12461;0;81.25069;59.93142;59.9314;49.1956;1.83200000000033;NOSWITCH;Arena;89;89
4;F4;CORRECT;35;2304.925;2309.228;167.7764;180.8293;CilAI1;13.0529;34.5645;AI Character;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2309.213;167.7764;13.75;238.2881;300.0686;59.93142;180.8293;145.9346;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;5.7; 1.2; -17.3;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-0.3; 1.4; -17.4;11.7; 1.4; -17.4;FALSE;0;37.6268;0;0.125;0;37.5018;17.9131;50.4297;8.78890000000001;4.30299999999988;SWITCH;AI;89;89
4;F4;CORRECT;36;2309.228;2312.629;47.563;59.9314;CilArena2;12.3684;19.7081;Cil2-vpravo;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2312.618;47.56302;10.875;69.29433;300.0686;59.93142;182.3254;148.3503;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;5.3; 1.2; -18.5;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-0.7; 1.4; -18.3;11.2; 1.4; -18.2;FALSE;0;268.12418;0;170.87308;0;97.2511;-61.25358;-61.2536;88.4189;3.40099999999984;SWITCH;Arena;89;89
4;F4;CORRECT;37;2312.629;2318.475;290.7571;300.0686;CilArena1;9.3115;19.7081;Mezi-cily;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2318.473;290.7571;8.875001;349.4318;300.0686;59.93142;142.4571;124.2507;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;16.4; 1.2; -12.9;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;10.4; 1.4; -13.5;22.0; 1.4; -15.0;FALSE;0;193.6246934;0;131.3713467;0;62.2533467;-59.8065;-59.8065;119.86282;5.846;NOSWITCH;Arena;89;89
4;F4;CORRECT;38;2318.475;2321.763;111.8992;115.6775;CilAI2;3.7783;29.3964;AI Character;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2321.726;111.8992;7.625;345.6252;300.0686;59.93142;128.5559;115.8298;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;14.6; 1.2; -5.4;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;8.8; 1.4; -7.0;19.2; 1.4; -9.3;FALSE;0;16.3746;0;16.3745;0;9.99999999748979e-05;-4.09379999999999;-12.5961;12.8784;3.28800000000001;SWITCH;AI;89;89
4;F4;CORRECT;39;2321.763;2325.173;63.0033;59.9314;CilArena2;3.0719;19.7081;Mezi-cily;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2325.129;63.12826;10.25;346.1274;300.0686;59.93142;91.25598;97.64917;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;12.6; 1.2; 2.4;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;7.2; 1.4; -0.2;16.4; 1.4; -2.2;FALSE;-0.499970000000019;127.12344;0.499970000000019;31.9975900000001;0;95.12585;59.93142;59.9314;25.18078;3.40999999999985;SWITCH;Arena;89;89
4;F4;CORRECT;41;2327.725;2330.565;14.5526;6.2194;CilAI1;8.3333;56.219;AI Character;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2330.536;14.8026;12.25;292.1754;300.0686;59.93142;6.516166;52.63041;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;5.5; 1.2; 11.7;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;0.9; 1.4; 7.8;9.2; 1.4; 7.0;FALSE;-4.125;38.9997199999999;4.125;38.6246899999999;0;0.37503000000001;-3.95809;-46.83286;29.74451;2.84000000000015;NOSWITCH;AI;89;89
4;F4;CORRECT;43;2349.074;2350.779;49.186;59.9314;CilArena2;10.7454;19.7081;Cil2-vpravo;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2350.763;49.18601;9.000002;259.073;300.0686;59.93142;314.0698;2.962833;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;-4.1; 1.2; 12.2;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-7.9; 1.4; 7.6;0.4; 1.4; 8.2;FALSE;0;71.99899;0;71.99899;0;0;-61.25358;-61.2536;35.477767;1.70499999999993;SWITCH;Arena;89;89
4;F4;CORRECT;44;2350.78;2354.083;317.4388;314.7664;CilAI2;2.6724;53.0663;Ethan-vpravo;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2354.065;317.4388;15;248.4922;300.0686;59.93142;287.5138;314.7664;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;-11.3; 1.2; 9.6;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-14.6; 1.4; 4.6;-6.3; 1.4; 6.3;FALSE;-0.124899999999968;163.7462;0.124899999999968;163.7462;0;0;-119.044009;-166.4186;14.6978;3.30299999999988;SWITCH;AI;89;89
4;F4;CORRECT;46;2358.787;2363.026;328.3209;315.2172;CilAI2;13.1037;53.4999;AI Character;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2363.024;328.3209;15;69.44621;300.0686;59.93142;287.5474;315.2172;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;-11.1; 1.2; 9.6;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-14.4; 1.4; 4.6;-6.2; 1.4; 6.2;FALSE;0;372.00172;0;165.24766;0;206.75406;-3.20740000000001;28.4027;15.1486;4.23900000000003;NOSWITCH;AI;89;89
4;F4;CORRECT;47;2363.026;2365.931;302.318;300.0686;CilArena1;2.2494;19.7081;Cil1-vlevo;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2365.926;302.318;9.500001;70.06197;300.0686;59.93142;310.916;358.6794;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;-4.7; 1.2; 12.0;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-8.5; 1.4; 7.4;-0.2; 1.4; 8.0;FALSE;-0.125;67.7522;0.125;2.12460000000002;0;65.6276;61.2536;61.2536;6.34860000000001;2.9050000000002;SWITCH;Arena;89;89
4;F4;CORRECT;48;2365.931;2370.227;15.9585;4.0621;CilAI1;11.8964;52.548;Ethan-vlevo;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2370.18;15.95849;15.00001;90.59769;300.0686;59.93142;3.174116;46.06575;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;5.0; 1.2; 13.1;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;0.5; 1.4; 9.0;8.7; 1.4; 8.3;FALSE;1.50003000000001;245.63689;0;54.2467;1.50003000000001;191.39019;72.4893;125.2471;18.21085;4.29599999999982;SWITCH;AI;89;89
4;F4;CORRECT;53;2384.769;2386.562;122.6358;121.9149;CilAI2;0.7209;25.0451;AI Character;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2386.547;122.6358;7.375;260.9951;300.0686;59.93142;137.5143;121.9149;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;16.5; 1.2; -10.7;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;10.6; 1.4; -11.6;21.8; 1.4; -13.6;FALSE;0;8.50020000000001;0;0.25;0;8.25020000000001;3.721;7.27930000000001;14.1576;1.79300000000012;NOSWITCH;AI;89;89
4;F4;CORRECT;54;2386.562;2388.538;68.2508;59.9314;CilArena2;8.3194;19.7081;Mezi-cily;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2388.499;68.25082;10.125;260.7446;300.0686;59.93142;153.7995;127.2505;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;11.9; 1.2; -11.3;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;6.0; 1.4; -12.2;17.6; 1.4; -13.4;FALSE;0;82.74992;0;7.24955000000003;0;75.50037;59.93142;59.9314;50.6803;1.97600000000011;SWITCH;Arena;89;89
4;F4;CORRECT;55;2388.538;2391.249;299.5686;300.0686;CilArena1;0.5;19.7081;Cil1-vlevo;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2391.202;299.5686;10.875;260.8741;300.0686;59.93142;181.4871;139.7287;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;5.6; 1.2; -12.2;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-0.3; 1.4; -13.1;11.4; 1.4; -13.5;FALSE;0;86.5002000000001;0;12.8733;0;73.6269;61.2536;61.2536;117.5815;2.71099999999979;NOSWITCH;Arena;89;89
4;F4;CORRECT;56;2391.249;2396.537;218.9531;223.4989;CilAI1;4.5458;34.0951;Ethan-vlevo;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2396.509;218.9531;12;307.5934;300.0686;59.93142;223.3811;182.0684;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;-6.3; 1.2; -11.2;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-12.1; 1.4; -12.8;-0.4; 1.4; -12.3;FALSE;0.000300000000009959;396.1259;0;27.9939;0.000300000000009959;368.132;-56.6536;-15.3161;32.3389;5.28800000000001;SWITCH;AI;89;89
4;F4;CORRECT;57;2396.537;2399.464;59.0049;59.9314;CilArena2;0.9265;19.7081;Mezi-cily;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2399.459;59.00489;10.125;319.9077;300.0686;59.93142;239.1544;213.6338;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;-11.2; 1.2; -6.6;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-16.3; 1.4; -9.8;-5.4; 1.4; -8.2;FALSE;0;232.49943;0;86.74727;0;145.75216;59.93142;59.9314;118.0098;2.92700000000013;SWITCH;Arena;89;89
4;F4;CORRECT;61;2412.986;2414.961;238.5656;238.6277;CilAI1;0.0621;30.5415;Ethan-vlevo;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2414.926;238.5656;8.625002;162.8861;300.0686;59.93142;238.7128;215.6461;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;-12.2; 1.2; -7.4;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-17.3; 1.4; -10.5;-6.4; 1.4; -8.9;FALSE;0;3.99960000000002;0;2.12450000000001;0;1.8751;9.2542;-0.187299999999993;22.8574;1.97499999999991;NOSWITCH;AI;89;89
4;F4;CORRECT;62;2414.961;2416.728;66.5011;59.9314;CilArena2;6.5697;19.7081;Mezi-cily;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2416.727;66.50114;10.125;162.2169;300.0686;59.93142;231.037;201.8108;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;-10.9; 1.2; -11.5;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-16.6; 1.4; -13.4;-5.0; 1.4; -12.4;FALSE;0;109.24966;0;21.37426;0;87.8754;59.93142;59.9314;119.8628;1.76700000000028;SWITCH;Arena;89;89
4;F4;CORRECT;63;2418.072;2420.304;63.0007;59.9314;CilArena2;3.0693;19.7081;Mezi-cily;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2420.273;63.00069;9.75;162.5202;300.0686;59.93142;222.2563;191.1588;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;-9.3; 1.2; -16.5;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-15.3; 1.4; -16.8;-3.3; 1.4; -16.7;FALSE;0;63.00069;0;0;0;63.00069;59.93142;59.9314;119.8628;2.23199999999997;NOSWITCH;Arena;89;89
4;F4;CORRECT;64;2420.304;2423.097;306.6973;300.0686;CilArena1;6.6287;19.7081;Cil1-vlevo;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2423.077;306.6973;9.750002;65.98326;300.0686;59.93142;212.3732;174.9215;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;-4.5; 1.2; -16.3;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-10.5; 1.4; -16.6;1.5; 1.4; -16.5;FALSE;0;129.1273;0;30.6225;0;98.5048;61.2536;61.2536;87.6954;2.79300000000012;NOSWITCH;Arena;89;89
4;F4;CORRECT;65;2423.097;2427.471;140.4219;141.0824;CilAI2;0.6605;35.0005;AI Character;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2427.431;140.4219;12.75;65.42533;300.0686;59.93142;184.9419;141.3362;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;4.8; 1.2; -12.0;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-1.1; 1.4; -12.9;10.6; 1.4; -13.3;FALSE;0.375100000000003;337.76076;0;196.37133;0.375100000000003;141.38943;-20.8045;-54.3214;43.8595;4.3739999999998;SWITCH;AI;89;89
4;F4;CORRECT;66;2427.471;2431.408;135.3237;141.1282;CilAI1;5.8044;46.3332;Ethan-vlevo;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2431.386;135.3237;15;61.36703;300.0686;59.93142;141.3736;120.6202;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;12.9; 1.2; -7.5;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;7.1; 1.4; -8.9;18.0; 1.4; -10.7;FALSE;-0.625;345.49842;0.625;224.49486;0;121.00356;-54.2289;-97.6868;8.89910000000002;3.9369999999999;NOSWITCH;AI;89;89
4;F4;CORRECT;68;2436.407;2438.936;312.1923;300.0686;CilArena1;12.1237;19.7081;Cil1-vlevo;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2438.892;312.1923;9.000004;315.5503;300.0686;59.93142;93.36497;99.86348;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;17.7; 1.2; 1.6;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;12.1; 1.4; -0.7;20.7; 1.4; -3.6;FALSE;-0.624900000000025;74.6271;0.624900000000025;0.624900000000025;0;74.0022;61.2536;61.2536;95.61542;2.529;SWITCH;Arena;89;89
4;F4;CORRECT;69;2438.936;2440.743;58.2508;59.9314;CilArena2;1.6806;19.7081;Mezi-cily;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2440.692;58.25082;8.500001;318.192;300.0686;59.93142;78.20128;91.15994;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;14.9; 1.2; 4.7;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;9.5; 1.4; 2.0;18.1; 1.4; -0.4;FALSE;0;89.2503;0;15.49974;0;73.75056;59.93142;59.9314;18.26988;1.80699999999979;NOSWITCH;Arena;89;89
4;F4;CORRECT;70;2440.743;2447.382;292.5053;300.0686;CilArena1;7.5633;19.7081;Mezi-cily;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2447.349;292.5053;9.375001;318.3341;300.0686;59.93142;0.3580937;33.81116;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;4.3; 1.2; 16.5;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;0.1; 1.4; 12.2;7.8; 1.4; 11.6;FALSE;-0.24980000000005;261.747246;0.24980000000005;164.620973;0;97.126273;-59.9314;-59.9314;60.2894937;6.63900000000012;NOSWITCH;Arena;89;89
4;F4;CORRECT;71;2447.382;2451.015;0.1877;1.7368;CilAI2;1.5491;42.3429;Ethan-vpravo;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2451.002;0.1877114;12.75;268.9475;300.0686;59.93142;330.3964;1.933817;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;-3.6; 1.2; 17.5;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-7.2; 1.4; 12.6;0.4; 1.4; 13.1;FALSE;0;152.9991114;0;136.9982;0;16.0009114;-87.73219;-119.4482;28.2422;3.63299999999981;SWITCH;AI;89;89
4;F4;CORRECT;73;2456.239;2458.406;51.4362;59.9314;CilArena2;8.4952;19.7081;Cil2-vpravo;4123-3142;TEST;11-07-23;29-10-2014;FALSE;2458.359;51.43624;9.625001;195.2397;300.0686;59.93142;272.4199;290.7736;;4123-3142;LOG;11-07-23;29-10-2014;0.0; 3.7; 0.0;-11.9; 1.2; 5.5;-29.0; 1.4; 16.8;29.0; 1.4; 16.8;-15.5; 1.4; 0.7;-6.7; 1.4; 2.5;FALSE;0;108.99946;0;89.37411;0;19.62535;-61.25358;-61.2536;102.8724;2.16699999999992;NOSWITCH;Arena;89;89
